city,day,hour,area,demand_kl,leakage_pct,pressure_psi,temperature_c,is_weekend,is_anomaly
Pune,2,2,Aundh,22.53,31.02,53.88,28.63,0,0
Pune,2,2,Yerwada,17.5,45.07,51.91,31.56,0,0
Pune,2,2,Swargate,7.91,15.15,45.66,27.38,0,0
Pune,2,3,Pimpri,30.96,55.95,71.01,28.92,0,0
Pune,2,3,Hadapsar,22.28,45.71,55.65,32.58,0,0
Pune,2,3,Wanowrie,23.26,37.49,51.05,34.01,0,0
Pune,2,3,Kothrud,22.72,20.49,51.87,28.45,0,0
Pune,2,3,Shivajinagar,20.01,17.75,49.13,27.01,0,0
Pune,2,3,Aundh,18.79,34.16,58.67,32.05,0,0
Pune,2,3,Yerwada,20.06,49.79,54.95,27.62,0,0
Pune,2,3,Swargate,19.76,13.77,54.46,34.28,0,0
Pune,2,4,Pimpri,26.72,61.94,40.52,23.47,0,0
Pune,2,4,Hadapsar,19.33,44.23,38.74,30.85,0,0
Pune,2,4,Wanowrie,24.42,38.01,50.75,30.33,0,0
Pune,2,4,Kothrud,13.67,18.09,46.62,26.24,0,0
Pune,2,4,Shivajinagar,15.58,16.75,50.05,32.53,0,0
Pune,2,4,Aundh,23.84,28.9,52.42,31.11,0,0
Pune,2,4,Yerwada,14.58,48.84,52.06,34.01,0,0
Pune,2,4,Swargate,22.2,15.1,53.47,28.03,0,0
Pune,2,5,Pimpri,33.37,63.4,53.66,35.48,0,0
Pune,2,5,Hadapsar,24.07,43.73,51.82,22.92,0,0
Pune,2,5,Wanowrie,19.94,35.63,47.62,30.06,0,0
Pune,2,5,Kothrud,18.79,20.39,57.78,26.53,0,0
Pune,2,5,Shivajinagar,15.11,13.06,57.1,28.05,0,0
Pune,2,5,Aundh,22.35,32.48,57.96,29.45,0,0
Pune,2,5,Yerwada,17.74,52.95,62.98,24.69,0,0
Pune,2,5,Swargate,18.86,15.09,52.62,30.79,0,0
Pune,2,6,Pimpri,50.81,61.29,48.93,30.56,0,0
Pune,2,6,Hadapsar,37.5,46.5,41.89,20.82,0,0
Pune,2,6,Wanowrie,25.38,34.46,60.65,28.72,0,0
Pune,2,6,Kothrud,35.99,17.15,59.27,29.7,0,0
Pune,2,6,Shivajinagar,30.88,19.01,46.81,28.33,0,0
Pune,2,6,Aundh,32.02,34.81,43.67,36.57,0,0
Pune,2,6,Yerwada,30.77,47.63,45.85,24.35,0,0
Pune,2,6,Swargate,64.64,9.49,57.19,27.95,0,1
Pune,2,7,Pimpri,62.03,59.51,34.06,29.24,0,0
Pune,2,7,Hadapsar,46.9,45.04,55.77,29.83,0,0
Pune,2,7,Wanowrie,34.3,40.79,57.01,32.87,0,0
Pune,2,7,Kothrud,41.22,20.48,58.87,27.03,0,0
Pune,2,7,Shivajinagar,29.03,11.33,53.15,30.2,0,0
Pune,2,7,Aundh,47.37,33.69,36.09,26.25,0,0
Pune,2,7,Yerwada,37.35,43.89,50.77,36.65,0,0
Pune,2,7,Swargate,33.62,12.13,50.56,27.4,0,0
Pune,2,8,Pimpri,73.5,61.21,60.97,32.23,0,0
Pune,2,8,Hadapsar,57.55,44.08,42.91,36.31,0,0
Pune,2,8,Wanowrie,43.26,34.86,50.36,31.87,0,0
Pune,2,8,Kothrud,51.57,21.55,44.38,29.38,0,0
Pune,2,8,Shivajinagar,34.07,15.46,66.17,30.03,0,0
Pune,2,8,Aundh,56.62,30.46,67.31,22.42,0,0
Pune,2,8,Yerwada,39.3,47.33,49.0,32.35,0,0
Pune,2,8,Swargate,37.69,12.83,49.03,23.53,0,0
Pune,2,9,Pimpri,86.11,60.35,54.98,30.08,0,0
Pune,2,9,Hadapsar,63.68,41.89,45.27,33.32,0,0
Pune,2,9,Wanowrie,49.09,39.18,62.39,31.42,0,0
Pune,2,9,Kothrud,59.66,19.48,56.4,24.92,0,0
Pune,2,9,Shivajinagar,49.62,13.87,48.71,31.06,0,0
Pune,2,9,Aundh,60.52,30.78,46.43,31.36,0,0
Pune,2,9,Yerwada,54.19,47.55,47.45,35.29,0,0
Pune,2,9,Swargate,43.67,12.38,52.7,32.35,0,0
Pune,2,10,Pimpri,90.56,63.98,38.21,33.57,0,0
Pune,2,10,Hadapsar,137.9,43.51,41.32,30.13,0,1
Pune,2,10,Wanowrie,58.7,37.53,41.22,37.93,0,0
Pune,2,10,Kothrud,68.98,20.26,45.71,24.68,0,0
Pune,2,10,Shivajinagar,56.03,13.99,49.47,16.11,0,0
Pune,2,10,Aundh,61.23,32.91,58.21,28.32,0,0
Pune,2,10,Yerwada,56.03,49.77,60.86,28.52,0,0
Pune,2,10,Swargate,51.59,9.32,56.76,34.77,0,0
Pune,2,11,Pimpri,216.41,64.63,47.99,23.33,0,1
Pune,2,11,Hadapsar,76.48,38.6,46.88,25.91,0,0
Pune,2,11,Wanowrie,63.66,35.13,56.66,31.85,0,0
Pune,2,11,Kothrud,61.61,17.0,58.05,32.32,0,0
Pune,2,11,Shivajinagar,56.21,14.37,47.82,35.69,0,0
Pune,2,11,Aundh,67.4,32.57,64.62,31.53,0,0
Pune,2,11,Yerwada,60.65,51.5,56.55,23.99,0,0
Pune,2,11,Swargate,53.03,14.01,52.23,26.18,0,0
Pune,2,12,Pimpri,102.43,61.54,55.74,33.55,0,0
Pune,2,12,Hadapsar,78.26,44.81,59.61,33.7,0,0
Pune,2,12,Wanowrie,65.36,36.46,48.09,25.6,0,0
Pune,2,12,Kothrud,71.23,22.34,56.44,30.35,0,0
Pune,2,12,Shivajinagar,49.63,14.03,56.87,33.4,0,0
Pune,2,12,Aundh,70.76,33.14,57.42,25.99,0,0
Pune,2,12,Yerwada,62.0,48.12,52.05,27.36,0,0
Pune,2,12,Swargate,49.05,12.67,53.71,35.55,0,0
Pune,2,13,Pimpri,96.38,59.84,56.85,28.43,0,0
Pune,2,13,Hadapsar,71.12,46.93,59.78,37.74,0,0
Pune,2,13,Wanowrie,59.47,38.36,39.57,31.63,0,0
Pune,2,13,Kothrud,70.86,16.21,60.52,26.53,0,0
Pune,2,13,Shivajinagar,50.94,10.73,44.18,34.94,0,0
Pune,2,13,Aundh,71.95,31.62,61.71,34.59,0,0
Pune,2,13,Yerwada,57.54,44.68,49.11,31.04,0,0
Pune,2,13,Swargate,47.12,7.83,42.7,30.31,0,0
Pune,2,14,Pimpri,92.38,59.69,58.23,34.14,0,0
Pune,2,14,Hadapsar,65.54,40.85,46.2,27.35,0,0
Pune,2,14,Wanowrie,54.16,35.49,53.45,30.28,0,0
Pune,2,14,Kothrud,62.18,20.46,53.38,26.75,0,0
Pune,2,14,Shivajinagar,45.18,17.07,57.68,25.41,0,0
Pune,2,14,Aundh,59.94,34.32,56.59,23.85,0,0
Pune,2,14,Yerwada,58.19,48.85,54.73,24.69,0,0
Pune,2,14,Swargate,43.19,16.24,52.31,28.98,0,0
Pune,2,15,Pimpri,87.64,61.84,59.87,28.66,0,0
Pune,2,15,Hadapsar,60.56,44.65,54.22,30.76,0,0
Pune,2,15,Wanowrie,51.17,33.98,64.25,35.53,0,0
Pune,2,15,Kothrud,143.35,17.57,54.51,32.27,0,1
Pune,2,15,Shivajinagar,43.3,12.82,63.94,28.8,0,0
Pune,2,15,Aundh,58.28,32.6,55.5,31.89,0,0
Pune,2,15,Yerwada,45.61,48.52,61.92,32.73,0,0
Pune,2,15,Swargate,39.62,12.09,56.78,29.16,0,0
Pune,2,16,Pimpri,68.13,62.71,57.67,28.92,0,0
Pune,2,16,Hadapsar,55.33,48.63,42.63,32.77,0,0
Pune,2,16,Wanowrie,40.04,32.91,55.77,30.74,0,0
Pune,2,16,Kothrud,48.05,22.15,49.29,29.82,0,0
Pune,2,16,Shivajinagar,37.74,15.01,57.55,29.93,0,0
Pune,2,16,Aundh,51.28,35.61,43.2,33.25,0,0
Pune,2,16,Yerwada,47.17,45.4,52.95,30.66,0,0
Pune,2,16,Swargate,36.17,10.47,44.4,26.7,0,0
Pune,2,17,Pimpri,54.36,63.33,59.34,28.13,0,0
Pune,2,17,Hadapsar,49.4,44.36,51.12,31.31,0,0
Pune,2,17,Wanowrie,41.85,38.02,59.45,21.44,0,0
Pune,2,17,Kothrud,43.64,19.22,58.45,31.93,0,0
Pune,2,17,Shivajinagar,32.43,18.98,44.28,31.44,0,0
Pune,2,17,Aundh,46.91,29.7,49.08,28.82,0,0
Pune,2,17,Yerwada,38.21,52.36,50.03,31.7,0,0
Pune,2,17,Swargate,30.6,11.23,68.99,31.73,0,0
Pune,2,18,Pimpri,49.42,60.52,46.84,27.21,0,0
Pune,2,18,Hadapsar,41.59,50.22,40.9,22.48,0,0
Pune,2,18,Wanowrie,35.34,40.64,52.0,24.81,0,0
Pune,2,18,Kothrud,34.81,22.31,44.9,30.34,0,0
Pune,2,18,Shivajinagar,25.66,13.03,55.03,26.78,0,0
Pune,2,18,Aundh,38.93,31.41,52.27,24.21,0,0
Pune,2,18,Yerwada,29.82,46.09,66.2,33.83,0,0
Pune,2,18,Swargate,26.12,16.4,54.6,31.56,0,0
Pune,2,19,Pimpri,28.72,61.53,50.33,35.72,0,0
Pune,2,19,Hadapsar,24.59,44.84,60.66,28.17,0,0
Pune,2,19,Wanowrie,21.87,40.35,55.47,30.18,0,0
Pune,2,19,Kothrud,22.4,20.53,60.4,28.03,0,0
Pune,2,19,Shivajinagar,15.7,13.28,43.22,24.12,0,0
Pune,2,19,Aundh,23.89,26.49,58.28,35.1,0,0
Pune,2,19,Yerwada,21.4,53.28,53.88,36.05,0,0
Pune,2,19,Swargate,20.36,15.64,56.93,33.16,0,0
Pune,2,20,Pimpri,20.42,62.14,59.52,36.1,0,0
Pune,2,20,Hadapsar,16.98,43.8,54.08,31.85,0,0
Pune,2,20,Wanowrie,17.67,41.6,57.49,31.24,0,0
Pune,2,20,Kothrud,12.62,20.99,64.67,29.13,0,0
Pune,2,20,Shivajinagar,10.98,12.48,46.69,27.25,0,0
Pune,2,20,Aundh,17.81,34.26,45.65,36.08,0,0
Pune,2,20,Yerwada,19.43,49.49,58.49,25.61,0,0
Pune,2,20,Swargate,13.19,13.38,43.77,26.42,0,0
Pune,2,21,Pimpri,10.59,63.75,41.32,32.47,0,0
Pune,2,21,Hadapsar,13.19,46.56,47.12,32.33,0,0
Pune,2,21,Wanowrie,5.28,41.59,48.78,29.73,0,0
Pune,2,21,Kothrud,11.21,16.09,52.67,28.95,0,0
Pune,2,21,Shivajinagar,10.59,14.27,48.72,32.58,0,0
Pune,2,21,Aundh,34.11,33.53,44.88,29.02,0,1
Pune,2,21,Yerwada,10.12,51.58,59.57,24.75,0,0
Pune,2,21,Swargate,12.66,13.57,59.5,38.08,0,0
Pune,2,22,Pimpri,7.7,64.61,53.01,30.1,0,0
Pune,2,22,Hadapsar,12.1,43.77,42.52,27.79,0,0
Pune,2,22,Wanowrie,5.62,32.75,56.38,33.54,0,0
Pune,2,22,Kothrud,4.22,18.37,60.33,34.68,0,0
Pune,2,22,Shivajinagar,11.47,15.01,59.08,35.37,0,0
Pune,2,22,Aundh,6.37,29.45,43.56,31.49,0,0
Pune,2,22,Yerwada,37.92,46.67,49.65,31.37,0,1
Pune,2,22,Swargate,9.57,14.13,54.9,31.85,0,0
Pune,2,23,Pimpri,26.08,69.65,44.28,28.75,0,0
Pune,2,23,Hadapsar,24.05,44.49,64.29,36.29,0,0
Pune,2,23,Wanowrie,15.37,37.63,58.52,31.05,0,0
Pune,2,23,Kothrud,15.58,21.56,56.41,26.78,0,0
Pune,2,23,Shivajinagar,17.35,15.19,60.35,29.52,0,0
Pune,2,23,Aundh,19.23,31.51,50.56,27.01,0,0
Pune,2,23,Yerwada,15.36,46.24,39.89,29.08,0,0
Pune,2,23,Swargate,13.98,11.4,51.57,31.92,0,0
Pune,3,0,Pimpri,27.55,64.63,44.9,26.96,0,0
Pune,3,0,Hadapsar,19.42,41.76,48.81,30.73,0,0
Pune,3,0,Wanowrie,17.08,38.83,58.17,28.48,0,0
Pune,3,0,Kothrud,19.97,17.88,56.01,22.86,0,0
Pune,3,0,Shivajinagar,17.15,12.34,43.84,30.07,0,0
Pune,3,0,Aundh,20.92,27.56,51.44,26.67,0,0
Pune,3,0,Yerwada,13.26,42.2,55.79,36.56,0,0
Pune,3,0,Swargate,16.93,12.92,54.76,22.29,0,0
Pune,3,1,Pimpri,25.26,60.75,63.92,29.7,0,0
Pune,3,1,Hadapsar,27.49,44.84,58.66,28.53,0,0
Pune,3,1,Wanowrie,16.5,33.09,48.56,31.38,0,0
Pune,3,1,Kothrud,27.72,24.06,67.53,29.36,0,0
Pune,3,1,Shivajinagar,7.81,17.16,45.75,31.61,0,0
Pune,3,1,Aundh,18.94,29.91,47.74,27.84,0,0
Pune,3,1,Yerwada,19.52,47.52,52.47,31.78,0,0
Pune,3,1,Swargate,19.87,10.72,46.97,29.08,0,0
Pune,3,2,Pimpri,31.61,63.17,55.64,26.09,0,0
Pune,3,2,Hadapsar,79.79,44.23,46.13,26.45,0,1
Pune,3,2,Wanowrie,20.74,41.07,47.54,31.83,0,0
Pune,3,2,Kothrud,42.02,19.35,57.8,29.89,0,1
Pune,3,2,Shivajinagar,13.58,13.17,51.51,33.56,0,0
Pune,3,2,Aundh,18.87,33.14,32.77,28.0,0,0
Pune,3,2,Yerwada,22.69,47.09,47.8,25.56,0,0
Pune,3,2,Swargate,18.07,12.54,55.56,45.7,0,0
Pune,3,3,Pimpri,30.23,60.72,60.4,29.13,0,0
Pune,3,3,Hadapsar,22.32,43.94,48.01,31.32,0,0
Pune,3,3,Wanowrie,15.34,36.63,60.55,28.05,0,0
Pune,3,3,Kothrud,17.96,20.9,46.88,33.03,0,0
Pune,3,3,Shivajinagar,62.12,15.28,47.52,29.34,0,1
Pune,3,3,Aundh,94.44,32.34,47.08,25.18,0,1
Pune,3,3,Yerwada,20.02,48.49,56.87,24.15,0,0
Pune,3,3,Swargate,18.48,10.86,45.78,33.82,0,0
Pune,3,4,Pimpri,33.97,64.6,44.38,24.88,0,0
Pune,3,4,Hadapsar,15.94,44.02,58.98,28.13,0,0
Pune,3,4,Wanowrie,16.73,35.11,44.33,31.19,0,0
Pune,3,4,Kothrud,20.44,12.52,50.69,23.48,0,0
Pune,3,4,Shivajinagar,19.5,17.04,58.06,30.67,0,0
Pune,3,4,Aundh,17.5,36.37,58.53,29.05,0,0
Pune,3,4,Yerwada,16.92,49.48,44.27,33.7,0,0
Pune,3,4,Swargate,12.88,9.36,60.56,28.96,0,0
Pune,3,5,Pimpri,30.92,66.28,51.56,22.6,0,0
Pune,3,5,Hadapsar,17.03,49.97,58.38,30.42,0,0
Pune,3,5,Wanowrie,22.01,41.13,65.37,33.24,0,0
Pune,3,5,Kothrud,13.48,17.6,51.14,30.37,0,0
Pune,3,5,Shivajinagar,12.09,14.76,53.04,27.28,0,0
Pune,3,5,Aundh,21.59,31.47,45.34,30.31,0,0
Pune,3,5,Yerwada,11.02,49.46,51.54,31.8,0,0
Pune,3,5,Swargate,13.35,16.72,55.9,24.66,0,0
Pune,3,6,Pimpri,42.54,64.57,55.01,31.73,0,0
Pune,3,6,Hadapsar,32.35,41.51,47.91,34.15,0,0
Pune,3,6,Wanowrie,30.73,35.87,60.64,29.74,0,0
Pune,3,6,Kothrud,38.3,18.84,49.12,34.62,0,0
Pune,3,6,Shivajinagar,77.72,14.53,54.35,37.83,0,1
Pune,3,6,Aundh,30.91,31.22,53.12,30.21,0,0
Pune,3,6,Yerwada,28.63,48.43,45.26,29.17,0,0
Pune,3,6,Swargate,25.72,13.22,50.48,27.48,0,0
Pune,3,7,Pimpri,67.58,61.16,54.98,34.79,0,0
Pune,3,7,Hadapsar,45.34,44.28,44.51,22.85,0,0
Pune,3,7,Wanowrie,36.8,38.51,43.58,28.42,0,0
Pune,3,7,Kothrud,37.37,19.27,53.07,34.07,0,0
Pune,3,7,Shivajinagar,41.01,15.05,53.58,32.77,0,0
Pune,3,7,Aundh,50.55,30.6,65.93,31.4,0,0
Pune,3,7,Yerwada,40.87,49.38,53.64,29.01,0,0
Pune,3,7,Swargate,30.54,14.91,57.13,29.15,0,0
Pune,3,8,Pimpri,74.77,65.05,38.34,30.57,0,0
Pune,3,8,Hadapsar,55.35,44.79,62.55,27.23,0,0
Pune,3,8,Wanowrie,50.67,39.46,51.09,32.32,0,0
Pune,3,8,Kothrud,50.54,19.16,60.98,34.35,0,0
Pune,3,8,Shivajinagar,35.33,16.43,55.15,22.52,0,0
Pune,3,8,Aundh,51.94,31.15,62.47,28.1,0,0
Pune,3,8,Yerwada,44.22,46.11,59.34,36.62,0,0
Pune,3,8,Swargate,103.01,10.73,47.84,29.58,0,1
Pune,3,9,Pimpri,83.92,61.8,50.72,30.12,0,0
Pune,3,9,Hadapsar,63.66,44.91,39.88,35.98,0,0
Pune,3,9,Wanowrie,45.99,38.85,44.86,33.74,0,0
Pune,3,9,Kothrud,60.58,14.68,51.31,27.59,0,0
Pune,3,9,Shivajinagar,43.73,16.64,56.45,27.81,0,0
Pune,3,9,Aundh,60.16,29.76,57.89,28.52,0,0
Pune,3,9,Yerwada,53.92,46.06,51.92,27.37,0,0
Pune,3,9,Swargate,38.52,7.92,43.34,30.44,0,0
Pune,3,10,Pimpri,95.74,63.79,50.8,29.32,0,0
Pune,3,10,Hadapsar,169.14,40.62,49.27,30.63,0,1
Pune,3,10,Wanowrie,54.06,39.52,42.78,33.1,0,0
Pune,3,10,Kothrud,61.26,21.53,48.72,24.29,0,0
Pune,3,10,Shivajinagar,54.28,16.29,58.85,32.09,0,0
Pune,3,10,Aundh,68.17,30.26,61.81,25.43,0,0
Pune,3,10,Yerwada,59.55,52.57,49.13,32.85,0,0
Pune,3,10,Swargate,41.39,16.42,39.15,26.86,0,0
Pune,3,11,Pimpri,96.81,63.09,53.3,31.7,0,0
Pune,3,11,Hadapsar,79.6,45.74,56.64,27.1,0,0
Pune,3,11,Wanowrie,64.55,39.13,60.28,25.29,0,0
Pune,3,11,Kothrud,72.35,22.29,39.96,37.31,0,0
Pune,3,11,Shivajinagar,50.14,16.8,44.65,33.03,0,0
Pune,3,11,Aundh,206.41,33.77,59.51,31.3,0,1
Pune,3,11,Yerwada,57.83,42.71,50.54,32.13,0,0
Pune,3,11,Swargate,44.86,16.78,43.04,30.76,0,0
Pune,3,12,Pimpri,100.88,62.19,63.36,37.8,0,0
Pune,3,12,Hadapsar,68.33,47.65,50.79,33.09,0,0
Pune,3,12,Wanowrie,58.01,40.59,65.31,30.98,0,0
Pune,3,12,Kothrud,69.55,22.65,54.57,30.59,0,0
Pune,3,12,Shivajinagar,175.11,12.16,60.49,36.94,0,1
Pune,3,12,Aundh,75.66,28.89,38.21,32.83,0,0
Pune,3,12,Yerwada,60.93,49.62,50.49,26.51,0,0
Pune,3,12,Swargate,136.28,12.69,42.92,26.97,0,1
Pune,3,13,Pimpri,100.73,68.91,52.69,26.63,0,0
Pune,3,13,Hadapsar,67.48,48.76,49.69,29.15,0,0
Pune,3,13,Wanowrie,60.82,38.69,59.48,30.36,0,0
Pune,3,13,Kothrud,70.97,20.85,43.55,25.7,0,0
Pune,3,13,Shivajinagar,57.9,17.85,46.45,28.4,0,0
Pune,3,13,Aundh,70.66,29.44,59.71,34.25,0,0
Pune,3,13,Yerwada,58.98,50.71,57.22,35.76,0,0
Pune,3,13,Swargate,57.49,9.46,49.47,31.67,0,0
Pune,3,14,Pimpri,103.52,60.39,46.03,30.34,0,0
Pune,3,14,Hadapsar,70.76,42.74,41.16,31.03,0,0
Pune,3,14,Wanowrie,65.73,37.95,46.14,25.68,0,0
Pune,3,14,Kothrud,68.87,21.44,61.8,24.63,0,0
Pune,3,14,Shivajinagar,52.78,12.7,37.82,33.24,0,0
Pune,3,14,Aundh,62.14,35.08,45.25,36.51,0,0
Pune,3,14,Yerwada,46.96,45.05,53.53,26.08,0,0
Pune,3,14,Swargate,44.28,11.59,52.55,21.49,0,0
Pune,3,15,Pimpri,77.1,60.29,45.51,29.04,0,0
Pune,3,15,Hadapsar,56.84,41.61,47.04,37.81,0,0
Pune,3,15,Wanowrie,53.61,39.28,69.11,27.83,0,0
Pune,3,15,Kothrud,50.46,17.44,50.04,26.14,0,0
Pune,3,15,Shivajinagar,42.73,16.69,52.57,27.28,0,0
Pune,3,15,Aundh,61.45,34.57,59.74,27.74,0,0
Pune,3,15,Yerwada,51.71,46.02,50.57,33.22,0,0
Pune,3,15,Swargate,42.38,11.81,65.81,24.46,0,0
Pune,3,16,Pimpri,79.81,62.79,51.68,26.67,0,0
Pune,3,16,Hadapsar,58.22,46.42,53.37,29.6,0,0
Pune,3,16,Wanowrie,48.74,35.97,51.29,28.03,0,0
Pune,3,16,Kothrud,52.98,20.32,50.44,38.19,0,0
Pune,3,16,Shivajinagar,38.14,17.11,50.78,25.72,0,0
Pune,3,16,Aundh,51.05,31.63,57.89,30.83,0,0
Pune,3,16,Yerwada,43.83,44.38,54.28,34.83,0,0
Pune,3,16,Swargate,38.51,15.46,55.11,34.41,0,0
Pune,3,17,Pimpri,56.85,66.37,52.36,32.31,0,0
Pune,3,17,Hadapsar,49.5,41.81,42.98,31.17,0,0
Pune,3,17,Wanowrie,44.62,39.39,41.19,30.53,0,0
Pune,3,17,Kothrud,41.72,17.99,49.29,28.35,0,0
Pune,3,17,Shivajinagar,31.84,14.66,54.0,20.01,0,0
Pune,3,17,Aundh,49.04,31.06,52.13,25.31,0,0
Pune,3,17,Yerwada,38.27,46.16,59.09,30.71,0,0
Pune,3,17,Swargate,32.17,8.66,49.12,30.53,0,0
Pune,3,18,Pimpri,48.05,64.05,40.54,30.48,0,0
Pune,3,18,Hadapsar,41.41,39.74,60.08,35.55,0,0
Pune,3,18,Wanowrie,20.44,37.19,52.77,32.03,0,0
Pune,3,18,Kothrud,29.8,16.01,49.71,29.15,0,0
Pune,3,18,Shivajinagar,29.48,17.6,42.17,40.58,0,0
Pune,3,18,Aundh,34.77,31.11,60.26,27.49,0,0
Pune,3,18,Yerwada,32.01,47.13,48.53,32.38,0,0
Pune,3,18,Swargate,26.29,11.85,55.5,27.87,0,0
Pune,3,19,Pimpri,34.84,66.0,60.41,31.13,0,0
Pune,3,19,Hadapsar,24.61,46.06,60.96,21.13,0,0
Pune,3,19,Wanowrie,23.61,38.02,54.79,26.69,0,0
Pune,3,19,Kothrud,22.5,17.07,50.61,38.27,0,0
Pune,3,19,Shivajinagar,24.58,10.67,43.74,31.05,0,0
Pune,3,19,Aundh,87.86,35.99,56.75,26.75,0,1
Pune,3,19,Yerwada,23.56,51.63,58.16,25.69,0,0
Pune,3,19,Swargate,21.16,14.07,50.16,39.77,0,0
Pune,3,20,Pimpri,22.87,58.08,54.43,40.05,0,0
Pune,3,20,Hadapsar,53.93,44.43,58.96,26.37,0,1
Pune,3,20,Wanowrie,11.94,37.85,57.97,38.48,0,0
Pune,3,20,Kothrud,20.58,20.13,53.6,34.3,0,0
Pune,3,20,Shivajinagar,18.51,15.98,62.91,28.25,0,0
Pune,3,20,Aundh,12.67,32.72,46.18,27.45,0,0
Pune,3,20,Yerwada,17.09,43.41,41.11,37.45,0,0
Pune,3,20,Swargate,12.79,8.77,47.13,26.33,0,0
Pune,3,21,Pimpri,19.99,64.96,51.25,34.0,0,0
Pune,3,21,Hadapsar,16.02,47.87,45.19,34.03,0,0
Pune,3,21,Wanowrie,7.97,39.13,48.68,28.54,0,0
Pune,3,21,Kothrud,18.01,20.0,57.47,26.84,0,0
Pune,3,21,Shivajinagar,4.68,10.77,55.92,30.75,0,0
Pune,3,21,Aundh,13.17,33.84,45.1,28.86,0,0
Pune,3,21,Yerwada,10.91,52.06,52.16,24.16,0,0
Pune,3,21,Swargate,14.91,9.63,46.16,33.06,0,0
Pune,3,22,Pimpri,3.37,60.4,52.77,30.3,0,0
Pune,3,22,Hadapsar,6.71,45.67,49.63,31.48,0,0
Pune,3,22,Wanowrie,3.0,35.11,51.84,27.09,0,0
Pune,3,22,Kothrud,3.0,17.21,53.81,30.85,0,0
Pune,3,22,Shivajinagar,3.0,16.06,54.32,30.57,0,0
Pune,3,22,Aundh,4.78,26.78,53.12,38.85,0,0
Pune,3,22,Yerwada,7.98,46.46,51.1,31.36,0,0
Pune,3,22,Swargate,6.27,13.48,51.0,31.35,0,0
Pune,3,23,Pimpri,31.61,60.2,57.92,34.6,0,0
Pune,3,23,Hadapsar,22.24,45.18,52.51,29.4,0,0
Pune,3,23,Wanowrie,17.2,40.62,54.37,28.66,0,0
Pune,3,23,Kothrud,22.51,17.87,69.4,31.06,0,0
Pune,3,23,Shivajinagar,17.72,15.94,47.85,31.26,0,0
Pune,3,23,Aundh,26.17,34.64,58.11,28.74,0,0
Pune,3,23,Yerwada,17.12,45.68,52.51,30.75,0,0
Pune,3,23,Swargate,11.33,9.91,51.02,31.23,0,0
Pune,4,0,Pimpri,25.91,61.24,52.17,28.94,0,0
Pune,4,0,Hadapsar,16.76,41.71,53.97,21.47,0,0
Pune,4,0,Wanowrie,18.66,40.62,44.04,30.1,0,0
Pune,4,0,Kothrud,19.37,19.73,58.97,36.81,0,0
Pune,4,0,Shivajinagar,21.8,14.05,55.57,28.06,0,0
Pune,4,0,Aundh,16.5,26.21,58.01,26.69,0,0
Pune,4,0,Yerwada,21.59,43.82,51.98,30.08,0,0
Pune,4,0,Swargate,13.17,11.6,49.41,24.61,0,0
Pune,4,1,Pimpri,31.92,63.7,53.05,28.85,0,0
Pune,4,1,Hadapsar,18.52,44.55,36.76,30.71,0,0
Pune,4,1,Wanowrie,24.42,40.02,51.25,28.18,0,0
Pune,4,1,Kothrud,17.33,15.08,52.72,38.17,0,0
Pune,4,1,Shivajinagar,15.35,18.76,51.93,31.19,0,0
Pune,4,1,Aundh,18.05,34.06,53.58,30.07,0,0
Pune,4,1,Yerwada,19.15,46.59,42.05,27.93,0,0
Pune,4,1,Swargate,19.01,10.76,46.53,26.96,0,0
Pune,4,2,Pimpri,30.94,58.69,47.39,23.34,0,0
Pune,4,2,Hadapsar,14.2,44.78,50.95,28.69,0,0
Pune,4,2,Wanowrie,14.92,36.77,49.31,31.15,0,0
Pune,4,2,Kothrud,20.82,23.26,56.1,28.35,0,0
Pune,4,2,Shivajinagar,22.48,15.17,47.53,26.44,0,0
Pune,4,2,Aundh,15.75,28.0,43.48,30.64,0,0
Pune,4,2,Yerwada,15.95,45.76,62.12,30.07,0,0
Pune,4,2,Swargate,11.02,13.05,46.0,30.39,0,0
Pune,4,3,Pimpri,63.49,61.76,51.06,31.65,0,1
Pune,4,3,Hadapsar,24.73,44.66,54.82,27.8,0,0
Pune,4,3,Wanowrie,18.42,38.46,47.31,34.69,0,0
Pune,4,3,Kothrud,18.58,19.17,53.95,33.45,0,0
Pune,4,3,Shivajinagar,15.39,13.68,59.25,24.31,0,0
Pune,4,3,Aundh,22.49,29.29,48.9,34.73,0,0
Pune,4,3,Yerwada,15.54,46.23,58.85,24.51,0,0
Pune,4,3,Swargate,11.06,15.51,48.59,32.13,0,0
Pune,4,4,Pimpri,84.68,63.23,61.07,25.57,0,1
Pune,4,4,Hadapsar,21.04,44.62,42.23,32.37,0,0
Pune,4,4,Wanowrie,16.46,37.34,44.57,29.82,0,0
Pune,4,4,Kothrud,21.38,24.13,52.98,33.98,0,0
Pune,4,4,Shivajinagar,14.32,13.93,50.28,32.38,0,0
Pune,4,4,Aundh,43.76,34.98,58.65,30.97,0,1
Pune,4,4,Yerwada,11.87,47.51,54.11,30.7,0,0
Pune,4,4,Swargate,16.19,11.75,47.97,18.4,0,0
Pune,4,5,Pimpri,30.57,64.12,56.85,32.33,0,0
Pune,4,5,Hadapsar,27.1,44.45,60.36,27.78,0,0
Pune,4,5,Wanowrie,24.17,39.78,55.01,31.52,0,0
Pune,4,5,Kothrud,19.6,18.58,48.12,37.76,0,0
